"","R2gainPvalue","R2losePvalue","AshiftPvalue","phasePvalue","intshiftPvalue"
"SSFA2",0.223306806747945,0.776693193252055,0.61799756948528,0.723783762593594,0.12606661701099
"FOXK2",0.223430945940648,0.776569054059352,0.74844826009121,0.997497615220772,0.830765612136893
"PGM5",0.223457080507533,0.776542919492467,0.470369934794256,0.968919466332144,0.0286565525892822
"SLIRP",0.223470147790976,0.776529852209024,0.198596573758281,0.538254472277758,0.187554719249415
"LSM12",0.223666157042612,0.776333842957388,0.720503874449541,0.461131365400447,0.762064369438238
"C12orf57",0.223685757967776,0.776314242032224,0.128065911377684,0.473649822938309,0.87921909914148
"HLA.DMB",0.223822964443922,0.776177035556078,0.029708468906399,0.841689861094777,0.337142446456806
"CSF1R",0.223842565369085,0.776157434630915,0.0219138343329806,0.464554993662368,0.0049132985743594
"ZNF593",0.223855632652528,0.776144367347472,0.392462790910398,0.140721575391692,0.152259986671371
"HSD17B11",0.22386869993597,0.77613130006403,0.582905379800593,0.649907875651731,0.413246305225607
"BAG1",0.223901368144576,0.776098631855424,0.822343747958237,0.517392554261894,0.570282383995191
"MOAP1",0.22402550733728,0.77597449266272,0.314679786219243,0.359324160100357,0.991944019757733
"APOL3",0.224064709187607,0.775935290812393,0.505305317077633,0.953101519725064,0.738961412311995
"RPS12",0.224103911037934,0.775896088962066,0.380708769453918,0.267918512420453,0.664523632182106
"DOCK2",0.224110444679656,0.775889555320344,0.110098396644322,0.448331961268572,0.253466096933109
"LSM1",0.224156180171704,0.775843819828296,0.360872633188286,0.886817724463261,0.292870490153802
"BRMS1",0.224267252080965,0.775732747919035,0.400936924222823,0.887405752218171,0.836332274883374
"RAB5C",0.224332588498177,0.775667411501823,0.58796241849282,0.979765311589374,0.496295425144067
"SLC9A7",0.224437126765717,0.775562873234283,0.636592313823879,0.935271211467848,0.949298940243313
"STX10",0.22456126595842,0.77543873404158,0.292145255922746,0.293857070053707,0.895781880904779
"USP13",0.224567799600141,0.775432200399859,0.646948135952017,0.714309982097822,0.310413318175285
"SLC25A19",0.224652736942517,0.775347263057483,0.249225763456035,0.327786271512015,0.624857893292563
"TCF20",0.22472460700145,0.77527539299855,0.532589804905458,0.997125197642662,0.574039227984894
"CPNE4",0.224783409776941,0.775216590223059,0.536313980686555,0.475655650946725,0.784069674755315
"EVA1C",0.224789943418663,0.775210056581337,0.750565160008886,0.882198439766357,0.258372861865747
"EMC3",0.224803010702105,0.775196989297895,0.408875298914109,0.977230258601539,0.507925307407843
"IGFBP6",0.224816077985548,0.775183922014452,0.639408313405726,0.403890130280816,0.623636102290695
"UBE2V2",0.22482914526899,0.77517085473101,0.283181099481229,0.468527447828871,0.700831079226939
"MLX",0.224946750819972,0.775053249180028,0.597488468122362,0.555039397859579,0.163608922341135
"CLP1",0.224959818103414,0.775040181896586,0.387281613025468,0.552752623257151,0.620865838200896
"REST",0.225181961921936,0.774818038078064,0.221830203718949,0.366380493159277,0.273857592745044
"STS",0.225195029205378,0.774804970794622,0.225835326094058,0.433814209364015,0.392841742130229
"SPTSSA",0.225253831980869,0.77474616801913,0.685320213780757,0.577717668273943,0.664941785252264
"RAB7A",0.225312634756361,0.77468736524364,0.514864034915781,0.92667947260444,0.952761770355561
"RNF181",0.225351836606688,0.774648163393312,0.18929266794726,0.941974727873822,0.420276503717642
"TANC2",0.225384504815294,0.774615495184706,0.353136801390359,0.9827903877063,0.259816796686137
"EID3",0.225534778574882,0.774465221425118,0.623564232231761,0.771995504854496,0.628379526180302
"ZNF511",0.225541312216603,0.774458687783397,0.418329478484718,0.780136422439139,0.869849856913246
"FSTL4",0.225560913141767,0.774439086858233,0.204908071660982,0.894540488977746,0.330706809361402
"SH3TC2",0.225619715917258,0.774380284082742,0.729180550655324,0.577227645144851,0.00614815685967041
"ADCY2",0.225645850484143,0.774354149515857,0.832483959909574,0.989689913363911,0.747611953950893
"LBH",0.225665451409306,0.774334548590694,0.282462398891894,0.911841572255544,0.0554706182131797
"EIF1B",0.225756922393404,0.774243077606596,0.897918381747619,0.775700079710429,0.970611679537941
"SHANK2",0.225763456035125,0.774236543964875,0.20158244802488,0.883531302677486,0.777326956499013
"GBA",0.225783056960289,0.774216943039711,0.54766944999804,0.951592248487462,0.661570426124113
"ZNF700",0.22595293164504,0.77404706835496,0.867974701739255,0.704587923216643,0.674853319743359
"PROS1",0.226024801703974,0.773975198296026,0.534210148052321,0.992754191331164,0.457831876331229
"LRRTM4",0.226129339971513,0.773870660028487,0.520829249807258,0.643825055209273,0.694160231029571
"PCDHB18P",0.226214277313889,0.773785722686111,0.252355377840501,0.83245782534269,0.0958027885582866
"NXT1",0.22627308008938,0.77372691991062,0.42518326865028,0.184745253309289,0.26224077776471
"NDUFB4",0.22632534922315,0.77367465077685,0.363767036470788,0.156846603159669,0.27511858559724
"UGCG",0.226351483790035,0.773648516209965,0.524089537026148,0.760790309302599,0.54622551517765
"RASD1",0.226364551073477,0.773635448926523,0.781560756334366,0.888490336743894,0.119402302455343
"RACGAP1",0.226436421132411,0.773563578867589,0.56225907196153,0.929384400277026,0.529950213650084
"DUS2",0.226442954774132,0.773557045225868,0.552458609379696,0.894063533132097,0.626458635514263
"R3HDM1",0.226475622982738,0.773524377017262,0.2369621179453,0.672873626301828,0.508101715734316
"GOLGA1",0.226586694891999,0.773413305108001,0.733264076731088,0.747775294993924,0.391920498647536
"PTPN1",0.226619363100605,0.773380636899395,0.677845727651678,0.613920577051237,0.698315627164269
"EPHX2",0.226730435009866,0.773269564990134,0.352672912828152,0.775373397624368,0.342049211389444
"PLPP2",0.226867641486011,0.773132358513989,0.39792491538934,0.8978203771218,0.0235929802553347
"EFTUD2",0.227148588080024,0.772851411919976,0.752303108706731,0.95521841964274,0.801161681498033
"NOM1",0.227207390855515,0.772792609144485,0.671873979118481,0.957237314934598,0.272211115031296
"MRPS25",0.227220458138958,0.772779541861042,0.708044219687169,0.830648006585911,0.731813608268977
"RNF38",0.227390332823709,0.772609667176291,0.343382074300574,0.93143596377749,0.887765102512839
"NCOA5",0.227409933748873,0.772590066251127,0.421419891018856,0.917976661831772,0.683085708312099
"PHLPP2",0.227481803807806,0.772518196192194,0.57743672167993,0.880924379630719,0.48829824767729
"LRRC37A4P",0.227625543925673,0.772374456074327,0.0243508826949965,0.740392279848942,0.0069060592993323
"MAP7D3",0.227703947626328,0.772296052373672,0.642969148143792,0.528813359990592,0.0676950618735871
"ABHD2",0.22782155317731,0.77217844682269,0.595848524050335,0.921034406157304,0.892025036915076
"ATP6V0B",0.22787382231108,0.77212617768892,0.332967449396945,0.202555960641342,0.15327270113816
"SENP3",0.227886889594522,0.772113110405478,0.520398029453657,0.877866635305186,0.746122283638454
"MSL2",0.228004495145504,0.771995504854496,0.523579912971892,0.765592535967698,0.392305983509088
"SPATA5",0.228069831562716,0.771930168437284,0.654416088439374,0.86917689181596,0.424627909103976
"ARHGAP26",0.228082898846159,0.771917101153841,0.41262560926209,0.867497745893606,0.201164294954722
"KIAA1524",0.228122100696486,0.771877899303514,0.41283468579717,0.238700066643146,0.228775464868608
"GON7",0.228252773530911,0.771747226469089,0.560625661531224,0.826695153344571,0.801671305552289
"HCG18",0.228455316424269,0.771544683575731,0.454754531080534,0.616991388660211,0.663621989624577
"JMJD8",0.228572921975251,0.771427078024749,0.540332170345107,0.942294876318162,0.682837429926693
"ZNF880",0.228599056542135,0.771400943457865,0.528440942412482,0.863642897278085,0.343329805166804
"XKR6.1",0.228612123825578,0.771387876174422,0.300305774432553,0.893658447345381,0.27688266886197
"SPTBN1",0.228710128451396,0.771289871548604,0.672965097285925,0.825035608347381,0.743254014922838
"HTRA1",0.228755863943445,0.771244136056555,0.590059717485332,0.796437858533589,0.759104629738524
"BAD",0.228840801285821,0.771159198714179,0.243652567067832,0.189018254994969,0.086890901250539
"CALN1",0.229010675970572,0.770989324029428,0.441399767402355,0.809759954003162,0.997615220771754
"SAMD13",0.229043344179179,0.770956655820821,0.640192350412273,0.870960576005854,0.899898075189149
"SLFN11",0.2290498778209,0.7709501221791,0.50144393482039,0.377918904438956,0.750989846720765
"PPT2",0.229076012387785,0.770923987612215,0.464731401988841,0.0284932115462516,0.322409084375449
"LRRC7",0.229258954355979,0.770741045644021,0.240189736955584,0.458962196349001,0.756425836632822
"FLJ37035",0.2292654879977,0.7707345120023,0.899715133220955,0.473264338076757,0.178727769284044
"BPTF",0.229285088922864,0.770714911077136,0.370503221085369,0.599500829772499,0.116155082519895
"MGMT",0.22931775713147,0.77068224286853,0.52479517033204,0.810779202111673,0.48562598821331
"EIF4H",0.229409228115567,0.770590771884433,0.630280815921178,0.143060619127889,0.395997491081579
"TNFRSF1B",0.229552968233434,0.770447031766566,0.125903275967959,0.617697021966104,0.0850876161354815
"SPACA9",0.229566035516876,0.770433964483124,0.89129980268402,0.837508330393195,0.69864230925033
"SMPX",0.229631371934089,0.770368628065911,0.0887072536490389,0.600676885282319,0.788120532622473
"SLCO2B1",0.229683641067858,0.770316358932142,0.153220432004391,0.416179910358436,0.285970964496191
"RPS21",0.229886183961216,0.770113816038784,0.381486272818744,0.235106563696473,0.151410613247612
"ATP6V1A",0.229918852169822,0.770081147830178,0.273805323611274,0.0597044180485319,0.831033491447463
"FABP6",0.229951520378428,0.770048479621572,0.125217243587231,0.841304376233225,0.177140094345786
"NEU3",0.230016856795641,0.769983143204359,0.806290590249193,0.157774380284083,0.613463222130751
"PRRC2C",0.230056058645968,0.769943941354032,0.386902661805637,0.841539587335189,0.246468566649679
"LOC102724788.PRODH",0.230101794138017,0.769898205861983,0.554229226286147,0.606139009761261,0.0213388738615129
"SEC31A",0.230212866047277,0.769787133952723,0.750708900126753,0.517425222470501,0.838462242084493
"FAM49A",0.230337005239981,0.769662994760019,0.485325440694134,0.58967423262378,0.344773739987194
"ANKRD12",0.230343538881702,0.769656461118298,0.438021874632483,0.624590013981993,0.388183255582997
"MEF2A",0.230376207090308,0.769623792909692,0.30488585727913,0.365877402746743,0.831013890522299
"TXNDC12",0.230539548133339,0.769460451866661,0.67940073438133,0.916748337188182,0.640911051001607
"IPPK",0.230565682700223,0.769434317299777,0.498137912109452,0.65129300769663,0.900126752649392
"PROSER1",0.230631019117436,0.769368980882564,0.465299828818587,0.657519568256955,0.259764527552367
"KCNAB1",0.230663687326042,0.769336312673958,0.619539508931488,0.977994694682922,0.954493185411685
"NUDT1",0.230722490101533,0.769277509898467,0.552994368000836,0.412083316999229,0.710115384112797
"ETS2",0.230885831144563,0.769114168855437,0.640878382793001,0.884792295529682,0.487311667777386
"USP42",0.230905432069727,0.769094567930273,0.519372247703425,0.860278071791655,0.657872384909901
"BIN3",0.230983835770382,0.769016164229618,0.599925516484378,0.763802318136083,0.860232336299607
"LINC02389",0.230996903053824,0.769003096946176,0.206966168803168,0.763155487605682,0.160231029571262
"DGCR6L",0.231173311380297,0.768826688619703,0.267513426633737,0.420668522220915,0.993708103022463
"GAPVD1",0.231264782364394,0.768735217635606,0.611326721287911,0.632730931566637,0.492362172827891
"SHROOM2",0.231317051498164,0.768682948501836,0.806525801351157,0.917499705986123,0.682752492584317
"MIA3",0.231395455198819,0.768604544801181,0.574137232610713,0.836678557894599,0.165065924444967
"PTAFR",0.231428123407425,0.768571876592575,0.0385354188717707,0.997732826322736,0.00818665307669186
"AFMID",0.231637199942504,0.768362800057496,0.853123734106917,0.7444431377161,0.322833771087329
"CALM1..includes.others..2",0.231741738210044,0.768258261789956,0.574359376429234,0.939047656382715,0.292844355586917
"RNF103",0.231761339135207,0.768238660864793,0.444346439818626,0.949325074810198,0.329380480091994
"MAP1A",0.232061886654383,0.767938113345617,0.298090869889059,0.860846498621402,0.559031452951246
"PPP2R5D",0.232081487579547,0.767918512420453,0.68228860402211,0.931207286317247,0.741058711304507
"RHPN2",0.232153357638481,0.76784664236152,0.511244397402224,0.423700131979563,0.479634638754949
"SLITRK5",0.232329765964954,0.767670234035046,0.438015340990761,0.947293112234898,0.692683628000575
"SRP9P1",0.23236243417356,0.76763756582644,0.249905262195042,0.307218367373607,0.550119565643498
"DNAJC6",0.232382035098723,0.767617964901277,0.531727364198257,0.700007840370065,0.516007422216995
"CST3",0.232408169665608,0.767591830334392,0.146869732251362,0.697133038012728,0.264717027977054
"C19orf70",0.232584577992081,0.767415422007919,0.281482352633711,0.127660825590968,0.318221020032145
"RN7SL4P",0.232656448051015,0.767343551948985,0.00471075568100143,0.410502175702693,0.0247559684817124
"LOC100288778",0.232885125511258,0.767114874488742,0.361343055392215,0.503541233812903,0.0436577939812093
"COMMD6",0.233009264703961,0.766990735296039,0.349863446888026,0.97092529434056,0.279783605786193
"BOLA2.SMG1P6",0.233126870254943,0.766873129745057,0.241803546460726,0.488533458779254,0.128464463522678
"KLF10",0.233153004821828,0.766846995178172,0.316358932141597,0.332902112979733,0.0312308074274439
"IFI35",0.233205273955597,0.766794726044403,0.508467599670704,0.94019757732565,0.88600755288983
"ANK3",0.233257543089367,0.766742456910633,0.365250173141506,0.797986331621519,0.416513126086218
"UBXN10",0.233277144014531,0.766722855985469,0.6175728827734,0.573340128320723,0.0679498739007148
"PART1",0.233303278581416,0.766696721418584,0.627020528702288,0.302670952735636,0.856312151266873
"FASTKD1",0.233342480431743,0.766657519568257,0.620624093457211,0.866269421250016,0.867236400224757
"ABCF1",0.233394749565513,0.766605250434487,0.539528532413397,0.859722712245351,0.695186012779803
"CLYBL",0.233427417774119,0.766572582225881,0.944908333006651,0.555653560181374,0.171540763390699
"DDX24",0.23370183072641,0.76629816927359,0.67897604766945,0.390515765677473,0.32284030472905
"VILL",0.233819436277392,0.766180563722608,0.824427979667307,0.181236687704993,0.323166986815111
"BRINP1",0.233865171769441,0.766134828230559,0.604453330197185,0.794595371568205,0.232662981692736
"ALG3",0.233904373619768,0.766095626380232,0.547277431494767,0.986926182915834,0.92993975982333
"CAV1",0.234113450154847,0.765886549845153,0.357860624354803,0.580298456753825,0.998614867955101
"MYEF2",0.234433598599187,0.765566401400813,0.2440119173625,0.250081670521515,0.369457838409973
"DPP10.AS1",0.234525069583284,0.765474930416716,0.462444627386413,0.784474760542031,0.445496360761561
"SLC25A26",0.234531603225006,0.765468396774994,0.481124309067388,0.567675460948423,0.334979811047081
"FAM32A",0.234564271433612,0.765435728566388,0.364903890130281,0.365322043200439,0.270107282397062
"MBD2",0.234688410626315,0.765311589373685,0.640662772616201,0.47953010048741,0.655631345799522
"FAM153A.FAM153B",0.234864818952788,0.765135181047212,0.170645654474891,0.942046597932756,0.844231447724333
"CHAC1",0.234943222653443,0.765056777346557,0.413292040717655,0.72750140473297,0.653586315940779
"AP1S3",0.235191501038849,0.764808498961151,0.437172501208724,0.593914566100853,0.816339331216433
"DVL3",0.235211101964013,0.764788898035987,0.808616566701948,0.845048152939485,0.661701098958537
"IFI44",0.235348308440158,0.764651691559842,0.554072418884838,0.646817463117592,0.484110183333987
"ZNF623",0.235511649483189,0.764488350516811,0.60132371581272,0.873338821592379,0.820468592784246
"ERBB2",0.235524716766631,0.764475283233369,0.516902531132803,0.648424738981013,0.314222431298757
"KIF3B",0.235576985900401,0.764423014099599,0.581761992499379,0.779509192833902,0.714643197825604
"HS3ST3B1",0.235590053183844,0.764409946816156,0.32610059194794,0.0985142498725939,0.0112901328942726
"PIK3AP1",0.235603120467286,0.764396879532714,0.164752309642348,0.884838031021731,0.0327139440981614
